theta1,theta2
3.2678342,6.145954
3.267829,6.145958
3.2678237,6.1459618
3.2678185,6.1459656
3.2678132,6.1459694
3.267808,6.145973
3.2678027,6.145977
3.2677975,6.145981
3.2677922,6.1459846
3.267787,6.1459885
3.2677817,6.1459923
3.2677765,6.145996
3.2677712,6.146
3.267766,6.1460037
3.2677608,6.1460075
3.2677555,6.1460114
3.2677503,6.146015
3.267745,6.146019
3.2677398,6.146023
3.2677345,6.1460266
3.2677293,6.1460304
3.267724,6.1460342
3.2677188,6.146038
3.2677135,6.146042
3.2677083,6.1460457
3.267703,6.1460495
3.2676978,6.1460533
3.2676926,6.146057
3.2676873,6.146061
3.267682,6.1460648
3.2676768,6.1460686
3.2676716,6.1460724
3.2676663,6.146076
3.267661,6.14608
3.2676558,6.146084
3.2676506,6.1460876
3.2676454,6.1460915
3.26764,6.1460953
3.2676346,6.146099
3.2676291,6.146103
3.267624,6.1461067
3.2676184,6.1461105
3.267613,6.1461143
3.2676075,6.146118
3.267602,6.146122
3.2675965,6.146126
3.267591,6.1461296
