theta1,theta2
2.1878767,5.939082
2.1937408,5.7723083
2.206614,5.5969543
2.2260852,5.4137697
2.251677,5.2236686
2.2826133,5.027932
2.3171663,4.8287296
2.3521357,4.6295447
2.383593,4.4335017
2.4095626,4.2419143
2.4301143,4.054411
2.445486,3.8705943
2.455986,3.6901274
2.4619908,3.5127327
2.463937,3.3381848
2.4624484,3.166226
2.458221,2.996602
2.4517522,2.8291752
2.4435093,2.6638148
2.4339113,2.5003917
2.423315,2.338777
2.412006,2.178843
2.400196,2.0204673
2.3880239,1.8635391
2.3755589,1.7079654
2.3628058,1.5536788
2.3497107,1.4006445
2.336165,1.2488676
2.3220112,1.0983989
2.3070471,0.94933844
2.2910297,0.80184007
2.27368,0.65611005
2.2546926,0.5124006
2.2350583,0.3694632
2.2161314,0.22560596
2.198121,0.08047557
2.180974,6.2172337
2.1682675,6.065122
2.1634407,5.903166
2.1659782,5.7320642
2.1752322,5.552759
2.1907458,5.366053
2.2119925,5.172902
2.2382255,4.9745293
2.2680197,4.77336
2.298945,4.573612
2.3274236,4.3760667
2.3507447,4.182647
2.368434,3.993415
2.3807602,3.8079743
2.3880687,3.6259916
2.3907769,3.447192
2.3894787,3.2712893
2.3849115,3.097981
2.3776045,2.9271019
2.3680696,2.7584982
2.35678,2.59202
2.344151,2.4275162
2.3305273,2.264836
2.3161776,2.1038318
2.3012924,1.9443648
2.2859862,1.7863129
2.2703025,1.6295785
2.2542186,1.4740964
2.2376513,1.3198432
2.2204616,1.1668433
2.2024589,1.015177
2.1834056,0.86498356
2.163022,0.7164643
2.142062,0.5686698
2.1217442,0.4201007
2.1024158,0.27023315
2.0840816,0.11895561
2.0666494,6.2494793
2.053585,6.0911827
2.0482063,5.923238
2.049956,5.7463984
2.058135,5.561672
2.0722432,5.369915
2.0917687,5.1720657
2.1161098,4.9697905
2.1445982,4.768075
2.1762257,4.5671864
2.2086406,4.367773
2.238183,4.170951
2.2624555,3.9782393
2.2812152,3.7895584
2.2948177,3.6045337
2.303689,3.4228587
2.3083122,3.2442858
2.3092113,3.0686097
2.3071415,2.895542
