theta1,theta2
2.9162056,0.027637005
2.9161823,0.027539492
2.9161594,0.027441978
2.916137,0.027344227
2.9161148,0.027246475
2.916093,0.027148485
2.9160717,0.027050734
2.9160507,0.026952744
2.91603,0.026854515
2.9160094,0.026756287
2.9159894,0.026658058
2.9159698,0.026559591
2.9159505,0.026461124
2.9159315,0.026362658
2.9159129,0.026263952
2.9158945,0.026165247
2.9158766,0.026066542
2.915859,0.025967836
2.9158416,0.025868893
2.9158247,0.02576971
2.915808,0.025670528
2.9157917,0.025571346
2.9157758,0.025472164
2.91576,0.025372744
2.9157448,0.025273323
2.9157298,0.025173903
2.915715,0.025074244
2.9157007,0.024974585
2.9156866,0.024874687
2.9156728,0.02477479
2.9156594,0.024674654
2.9156463,0.024574518
2.9156334,0.024474382
2.915621,0.024374247
2.915609,0.024273872
2.915597,0.024173498
2.9155853,0.024072886
2.915574,0.023972273
2.915563,0.02387166
2.9155524,0.02377081
2.9155421,0.023669958
2.915532,0.023569107
2.9155223,0.023468018
2.9155128,0.023366928
2.9155035,0.0232656
2.9154947,0.023164272
2.915486,0.023062944
2.9154778,0.022961617
2.9154696,0.02286005
2.9154618,0.022758484
2.9154544,0.02265668
2.9154472,0.022554874
2.9154403,0.02245307
2.9154336,0.022351027
2.9154272,0.022248983
2.915421,0.02214694
2.9154153,0.022044897
2.9154098,0.021942616
2.9154046,0.021840334
2.9153996,0.021737814
2.9153948,0.021635294
2.9153903,0.021532774
2.915386,0.021430016
2.915382,0.021327257
2.9153783,0.021224499
2.915375,0.02112174
2.915372,0.021018744
2.915369,0.020915747
2.9153664,0.020812511
2.915364,0.020709276
2.915362,0.020606041
2.91536,0.020502567
2.9153583,0.020399094
2.9153569,0.020295382
2.9153557,0.02019167
2.9153547,0.020087957
2.915354,0.019984007
2.9153535,0.019880056
2.9153533,0.019776106
2.9153535,0.019672155
2.915354,0.019567966
2.9153547,0.019463778
2.9153557,0.01935935
2.9153569,0.019254923
2.9153583,0.019150496
2.91536,0.01904583
2.915362,0.018941164
2.915364,0.018836498
2.9153664,0.018731833
2.915369,0.018626928
2.915372,0.018522024
2.915375,0.018416882
2.9153783,0.018311739
2.915382,0.018206358
2.9153857,0.018100977
2.9153895,0.017995596
2.9153936,0.017890215
2.915398,0.017784595
2.9154024,0.017678976
2.9154072,0.017573118
2.9154122,0.017467499
2.9154174,0.01736164
2.915423,0.017255545
2.9154286,0.017149448
2.9154346,0.017043352
2.9154408,0.016937017
2.9154472,0.016830683
2.915454,0.016724348
2.9154608,0.016618013
2.9154677,0.01651144
2.915475,0.016404867
2.9154823,0.016298056
2.91549,0.016191244
2.9154978,0.016084433
2.915506,0.015977621
2.9155142,0.015870571
2.9155228,0.015763521
2.9155316,0.015656471
2.9155407,0.015549183
2.9155498,0.0154418945
2.915559,0.015334606
2.9155686,0.015227079
2.9155784,0.015119553
2.9155884,0.015012026
2.9155986,0.014904261
2.915609,0.014796495
2.9156194,0.014688492
2.91563,0.014580488
2.915641,0.014472485
2.9156523,0.014364481
2.9156637,0.014256477
2.9156752,0.014148235
2.9156868,0.014039993
2.9156988,0.013931513
2.915711,0.013823032
2.9157233,0.013714552
2.915736,0.013605833
2.9157486,0.013497114
2.9157615,0.013388157
2.9157746,0.0132792
2.915788,0.013170242
2.9158015,0.013061047
2.9158154,0.012951851
2.9158292,0.012842655
2.9158432,0.0127334595
2.9158576,0.012624025
2.915872,0.012514591
2.9158866,0.012404919
2.9159014,0.012295246
2.9159164,0.012185574
2.9159317,0.012075901
2.915947,0.01196599
2.9159625,0.011855841
2.9159782,0.01174593
2.9159942,0.01163578
2.9160101,0.011525631
2.9160264,0.011415243
2.9160428,0.011304855
2.9160595,0.011194468
2.9160762,0.011083841
2.916093,0.010973215
2.9161103,0.010862589
2.9161277,0.010751963
2.916145,0.010641336
2.9161627,0.010530472
2.9161806,0.010419607
2.9161987,0.010308504
2.9162169,0.010197401
2.9162352,0.010086298
2.9162538,0.0099749565
2.9162724,0.009863615
2.9162912,0.009752274
2.9163103,0.009640694
2.9163296,0.009529114
2.916349,0.009417295
2.9163685,0.009305477
2.9163883,0.009193659
2.916408,0.0090818405
2.916428,0.008969784
2.9164484,0.008857727
2.9164686,0.008745432
2.9164891,0.008633137
2.9165099,0.008520842
2.9165306,0.008408546
2.9165516,0.008296013
2.9165728,0.008183479
2.916594,0.008070707
2.9166155,0.007958174
2.9166372,0.007845402
2.9166589,0.00773263
2.9166808,0.0076196194
2.916703,0.007506609
2.9167252,0.0073935986
2.9167476,0.0072803497
2.9167702,0.007167101
2.9167929,0.007053852
2.9168158,0.006940365
2.916839,0.0068268776
2.916862,0.006713152
2.9168854,0.0065996647
2.916909,0.006485939
2.9169326,0.006371975
2.9169564,0.006258011
2.9169803,0.006144047
2.9170043,0.0060298443
2.9170287,0.005915642
2.917053,0.0058014393
2.9170775,0.0056869984
2.9171023,0.0055725574
2.9171271,0.0054581165
2.9171522,0.0053436756
2.9171772,0.0052289963
2.9172025,0.005114317
2.917228,0.0049996376
2.9172535,0.0048849583
2.9172792,0.0047700405
2.917305,0.0046551228
2.917331,0.004540205
2.9173572,0.004425049
2.9173834,0.0043098927
2.91741,0.0041947365
2.9174364,0.004079342
2.917463,0.0039639473
2.91749,0.0038485527
2.917517,0.0037329197
2.9175441,0.0036172867
2.9175713,0.0035014153
2.9175987,0.0033855438
